receiver_upi,receiver_txn_count_24h_mean,receiver_txn_count_24h_max,receiver_amount_sum_24h_mean,receiver_amount_sum_24h_max
merch86483@paytm,17.875,36,144424.72666666665,360959.49
merch86488@okhdfcbank,19.34375,38,226570.26625000004,459794.7400000001
merch86488@ybl,21.708333333333332,43,167163.14166666666,512099.74
merch86490@oksbi,17.0,32,181200.32608695654,270734.95
merch86504@oksbi,20.705882352941178,42,99365.14294117647,258225.71
merch86513@okhdfcbank,19.2,39,290618.684,676614.3399999999
merch86517@ybl,18.142857142857142,34,173118.18095238096,281108.02
merch86523@okhdfcbank,16.4,36,165060.564,535401.84
merch86535@okicici,13.5,26,199793.09350000002,466162.1
merch86550@axl,15.541666666666666,33,85532.56166666666,175544.0
merch86550@okicici,15.136363636363637,29,178125.24681818183,330248.71
merch86553@paytm,21.333333333333332,40,340413.60030303034,490586.57
merch86571@oksbi,18.93103448275862,37,206503.85206896553,443006.7100000001
merch86587@okicici,19.3,37,234725.14433333333,539023.0299999999
merch86591@okhdfcbank,19.071428571428573,41,292297.1735714286,584573.92
merch8660@okicici,13.52,28,292360.33640000003,817278.1
merch86641@oksbi,20.516129032258064,42,181287.21774193548,419197.95
merch86642@okhdfcbank,18.451612903225808,39,77765.49806451613,191098.72
merch8664@axl,20.035714285714285,37,178321.9032142857,305025.9699999999
merch86666@ybl,15.363636363636363,30,113221.44772727274,217342.00000000003
merch86683@ybl,15.681818181818182,36,228863.41227272723,416325.67
merch86687@axl,20.48148148148148,39,163714.18074074073,451545.75
merch86687@okicici,13.8,31,47142.11,130330.68
merch86695@ybl,22.28125,48,230741.8971875,566226.2000000001
merch86701@okicici,14.807692307692308,30,110996.73192307692,241564.27
merch86705@okicici,7.8,14,48485.145000000004,68622.69
merch8670@oksbi,15.736842105263158,29,264124.8005263158,518349.17
merch86717@paytm,16.666666666666668,33,368992.8066666667,739306.24
merch86727@axl,20.571428571428573,39,154742.89142857143,496371.9700000001
merch86745@okhdfcbank,17.88,37,62560.39599999999,146552.19999999998
merch86751@okhdfcbank,13.210526315789474,26,131513.65315789473,370206.28
merch86759@okhdfcbank,16.181818181818183,34,134410.72772727275,294594.07
merch86772@axl,22.586206896551722,42,183572.86896551723,417559.93000000005
merch86802@oksbi,8.818181818181818,22,33057.00636363636,117763.55
merch86814@paytm,25.02777777777778,48,177687.49388888886,325517.67
merch86823@okicici,19.545454545454547,36,377457.43318181817,549296.71
merch86827@oksbi,18.966666666666665,39,137055.73666666666,254289.71
merch86834@okhdfcbank,21.045454545454547,39,212677.21181818182,337710.42
merch86835@oksbi,18.115384615384617,36,319222.56923076924,522352.12000000005
merch86837@paytm,16.0,31,89850.50857142858,241836.70000000004
merch86856@ybl,17.137931034482758,34,81288.71827586208,371093.64
merch86864@axl,19.466666666666665,40,202949.56866666666,388357.9
merch86865@paytm,16.0,33,87225.66391304348,184997.31
merch86870@paytm,16.17391304347826,30,333778.5065217391,474736.63
merch86895@okhdfcbank,11.588235294117647,28,46829.09823529412,322903.2
merch86909@axl,13.695652173913043,30,88480.45434782609,334271.67
merch86920@okicici,17.59259259259259,41,226060.8722222222,696802.99
merch86924@axl,18.482758620689655,40,175601.96034482762,341945.26
merch86965@paytm,14.5,29,193882.26625,337781.53
merch86970@okhdfcbank,17.903225806451612,36,151858.3612903226,339873.37
merch86971@okhdfcbank,23.923076923076923,51,248033.60897435897,448359.69
merch86981@ybl,10.533333333333333,21,150712.04733333332,453084.59
merch86982@okicici,18.875,37,161219.42,444133.9000000001
merch86997@paytm,23.82051282051282,47,91000.94615384615,188792.78
merch8699@axl,14.153846153846153,22,97260.32615384615,224677.46
merch87009@paytm,20.612903225806452,44,296623.1912903226,627479.38
merch8702@oksbi,21.53125,40,225189.1234375,371221.65
merch8704@axl,17.333333333333332,32,70156.06916666667,167857.1
merch8704@paytm,15.782608695652174,27,317699.2030434782,429179.5799999999
merch87053@axl,13.421052631578947,26,141230.84210526315,331608.25999999995
merch87058@paytm,14.941176470588236,28,355447.5394117647,536516.0
merch87062@ybl,13.363636363636363,27,29636.994545454545,82361.43
merch87066@okicici,18.956521739130434,36,142574.91391304348,267387.84
merch87067@paytm,18.333333333333332,38,259811.77416666667,612734.9400000001
merch87089@paytm,15.565217391304348,31,70018.14347826087,110843.75999999998
merch87117@paytm,21.9,41,99746.389,231830.18
merch8711@oksbi,17.208333333333332,34,64154.77458333334,111016.82
merch87120@okhdfcbank,18.24,41,212301.4328,419775.67
merch8712@oksbi,15.476190476190476,28,198520.83904761905,320309.19000000006
merch87150@oksbi,13.38888888888889,27,114591.01444444444,266362.98
merch87151@axl,18.53846153846154,37,247770.13692307693,394082.43
merch87151@ybl,24.15,46,317767.06975,551772.9899999999
merch87157@ybl,15.115384615384615,32,35729.60076923077,91341.66
merch8717@oksbi,23.10810810810811,47,146700.68864864865,386008.16
merch87209@paytm,13.947368421052632,29,104403.07578947367,218913.0
merch87217@axl,14.055555555555555,27,169863.18888888892,331210.30000000005
merch87219@axl,17.130434782608695,33,180843.76565217393,375123.15
merch87246@okicici,16.791666666666668,35,138125.89541666667,277807.79
merch87257@paytm,16.227272727272727,32,156570.01545454544,309719.31
merch87284@paytm,13.45,28,92857.548,158114.71000000002
merch87287@paytm,17.63157894736842,31,166482.27368421052,238775.25000000003
merch87298@okhdfcbank,17.0,38,62128.6328,121708.83
merch87314@ybl,12.066666666666666,22,59925.91533333332,108480.13999999996
merch87348@okhdfcbank,16.304347826086957,34,297963.48434782604,579323.6099999999
merch87363@paytm,18.74074074074074,35,321223.78962962964,534262.7200000001
merch87366@axl,15.52,32,328110.718,558446.8500000001
merch87371@ybl,16.304347826086957,32,172334.33086956522,304819.36
merch87379@axl,16.074074074074073,33,128141.9937037037,316261.69
merch87388@oksbi,15.32,31,124360.8324,235857.35000000003
merch87437@ybl,15.380952380952381,33,35944.88952380953,112963.55
merch87450@okicici,16.272727272727273,30,128782.92545454545,241949.84
merch87472@okicici,22.03448275862069,42,324718.4075862069,648602.94
merch87479@okhdfcbank,21.76923076923077,37,82026.68807692306,135135.22
merch87491@paytm,18.727272727272727,34,69654.93954545454,115364.99
merch87496@axl,15.130434782608695,33,383091.0034782609,635477.69
merch8749@okhdfcbank,17.416666666666668,33,51259.68458333333,111504.89
merch8750@oksbi,17.535714285714285,34,252886.17357142858,390331.0
merch8750@paytm,19.074074074074073,36,137188.50851851853,552115.06
merch87512@axl,23.161290322580644,46,283597.3870967742,762007.33
merch87526@paytm,19.11111111111111,39,88050.65444444444,155111.68000000002
merch87540@paytm,18.214285714285715,36,127360.60785714284,354033.2299999999
merch87544@oksbi,12.15,27,46481.024999999994,122755.79
merch87545@oksbi,18.153846153846153,35,162489.63076923077,411551.78
merch87569@okicici,17.06451612903226,36,323589.5993548387,859924.8600000001
merch87570@okicici,20.36,38,506376.84719999996,782864.58
merch87623@axl,14.095238095238095,26,300411.9514285714,613838.87
merch87623@okhdfcbank,15.4,33,132107.9215,263631.77
merch87643@axl,16.75,33,289648.7417857143,736021.7300000001
merch87643@paytm,16.958333333333332,35,359627.54,799781.0399999999
merch87661@paytm,13.894736842105264,29,120247.83,257863.82
merch87675@paytm,19.071428571428573,38,440735.5,575977.45
merch87677@ybl,13.318181818181818,29,68431.03454545455,216087.45
merch87678@okicici,14.055555555555555,27,21621.211666666666,34170.07
merch87682@axl,16.85,36,425452.5265,736239.0599999999
merch87687@ybl,17.384615384615383,38,173756.97153846154,314143.02
merch87706@okicici,20.791666666666668,36,103642.64791666665,168442.70999999996
merch87717@oksbi,18.96,35,403273.95399999997,513287.34
merch8771@oksbi,23.59259259259259,43,244965.66555555558,409477.68
merch87724@ybl,22.363636363636363,46,157308.9796969697,453398.3
merch87728@ybl,21.548387096774192,43,254207.00451612903,505335.23
merch87732@axl,18.333333333333332,34,181505.28857142857,258888.37
merch87743@ybl,19.545454545454547,39,414661.5695454545,630265.5199999998
merch87753@okhdfcbank,18.448275862068964,35,48239.69827586207,77108.73999999999
merch87755@okhdfcbank,22.9375,41,126888.47218750001,200566.72
merch87755@paytm,16.814814814814813,36,98753.05370370371,207637.52
merch87762@okicici,15.814814814814815,33,134101.46185185187,199592.57
merch87778@oksbi,12.166666666666666,22,192918.4491666667,342446.22
merch87796@paytm,13.772727272727273,29,38347.90045454546,80496.81000000001
merch87800@okicici,15.4,32,388327.636,656952.92
merch87805@okhdfcbank,17.61111111111111,32,317268.1266666667,676443.25
merch87813@axl,13.761904761904763,31,102565.13142857145,280756.28
merch87821@okhdfcbank,21.214285714285715,38,338082.5510714286,471352.9699999999
merch87826@ybl,21.238095238095237,44,181592.47761904763,361374.83
merch87843@okhdfcbank,19.962962962962962,39,126369.43555555557,242123.39
merch87850@okhdfcbank,13.636363636363637,31,214237.71909090912,395512.38
merch87861@ybl,22.333333333333332,44,256823.61888888886,442456.6999999999
merch87900@axl,19.8,36,237631.84759999998,444537.96
merch87900@ybl,16.91304347826087,31,104027.95391304346,328854.5899999999
merch87916@paytm,10.266666666666667,20,222963.72799999997,572311.8699999999
merch87936@ybl,21.142857142857142,45,256181.08714285717,408136.47
merch87940@okhdfcbank,15.296296296296296,34,133584.22074074074,254253.24
merch87940@ybl,13.777777777777779,25,169264.80055555556,266751.8
merch87951@okhdfcbank,15.238095238095237,31,123767.21333333333,255555.76
merch87971@axl,16.772727272727273,34,127626.1290909091,283280.79000000004
merch87978@ybl,18.53846153846154,35,215635.8123076923,503844.64
merch87994@okicici,21.419354838709676,41,204892.39677419353,378015.53
merch87998@ybl,17.166666666666668,30,314284.89916666667,348565.06000000006
merch88007@oksbi,21.6,42,288911.09533333336,572356.6
merch8802@oksbi,39.24,75,190054.3064,516778.96
merch88047@okicici,16.157894736842106,30,285291.83631578943,531510.19
merch88049@oksbi,18.0,36,240360.77153846156,439001.6
merch8804@paytm,18.04,35,332720.9048,749270.3700000001
merch88054@oksbi,19.766666666666666,43,110878.71933333334,510270.05
merch88063@ybl,17.96,37,253361.44559999998,605949.4099999999
merch8806@oksbi,12.875,24,65613.8925,123774.06
merch88073@okicici,18.26923076923077,40,222890.67346153848,552590.46
merch88081@ybl,23.333333333333332,43,408265.7093333333,660474.49
merch88084@axl,14.857142857142858,26,178267.2542857143,258453.77
merch88087@ybl,8.272727272727273,21,86273.47545454545,259719.74
merch88090@okicici,17.37037037037037,36,157035.08925925926,344650.44
merch88091@axl,13.0,28,184009.5817647059,456637.06
merch88091@paytm,17.192307692307693,34,189425.6873076923,324607.8
merch88099@oksbi,12.210526315789474,23,48518.13789473685,75571.44
merch88102@axl,15.181818181818182,30,73341.06363636363,138227.45999999996
merch88110@axl,20.434782608695652,40,212259.25739130433,301845.87000000005
merch88123@oksbi,21.714285714285715,41,289442.1646428571,614526.22
merch88144@okhdfcbank,16.571428571428573,33,136667.4061904762,365448.7
merch8814@okicici,17.423076923076923,36,179143.99538461538,536856.23
merch88150@ybl,15.428571428571429,31,61497.442142857144,131818.95
merch88151@paytm,16.73913043478261,32,367218.7895652174,453488.57
merch88154@okhdfcbank,20.413793103448278,41,128848.55448275864,187723.69
merch88157@axl,17.555555555555557,34,228678.2192592593,338807.42000000004
merch88160@axl,14.947368421052632,32,22306.552105263156,78239.42
merch88171@ybl,12.736842105263158,27,72752.98157894737,160481.76
merch88185@ybl,20.333333333333332,38,119660.19,230851.58
merch88187@okhdfcbank,15.28,33,37839.744399999996,181145.14
merch88189@okicici,8.0,15,123862.71285714286,180438.6
merch88191@oksbi,22.05263157894737,43,188407.165,320585.63000000006
merch88208@ybl,16.6,34,77339.2724,147149.02000000002
merch88218@okhdfcbank,13.473684210526315,30,66630.06842105262,101420.5
merch88221@axl,15.727272727272727,28,174323.61727272728,269795.36
merch88236@okicici,13.052631578947368,27,213201.48631578946,431962.0299999999
merch88242@oksbi,18.88,36,204515.9404,453290.15
merch88267@okicici,16.136363636363637,32,90132.39818181818,188757.74
merch88273@okhdfcbank,21.2,42,198032.4326666667,427141.88
merch88278@okhdfcbank,16.285714285714285,31,252895.33095238096,434618.66
merch88287@oksbi,19.25,40,243622.8008333333,407710.48
merch88298@oksbi,17.53846153846154,35,156302.3976923077,304087.04
merch88320@okhdfcbank,16.92,35,142398.3436,334271.60000000003
merch88328@oksbi,20.933333333333334,43,129022.27333333335,403696.54
merch88329@okicici,19.583333333333332,39,300888.8391666667,488845.0500000001
merch8832@okhdfcbank,14.571428571428571,27,82714.72428571428,137632.84
merch88342@okicici,17.384615384615383,36,69308.10961538462,155656.87
merch88346@oksbi,20.571428571428573,39,186062.61178571428,326273.53
merch88350@ybl,18.45,37,466363.9665,610804.24
merch88351@oksbi,18.130434782608695,35,82491.01304347826,136278.06
merch88366@axl,17.40740740740741,34,289012.2411111111,444267.83
merch88367@oksbi,14.545454545454545,27,156516.59318181817,329762.84
merch8837@okhdfcbank,15.3,29,262470.36549999996,464230.26
merch88385@oksbi,15.666666666666666,30,70290.47571428571,219068.63
merch88388@okhdfcbank,18.51851851851852,37,220989.63185185182,427351.25
merch8838@ybl,14.625,29,215150.27666666664,535015.79
merch88399@okicici,19.071428571428573,40,119731.91464285714,442407.29999999993
merch88402@oksbi,18.82758620689655,35,74424.2824137931,160407.36000000002
merch88404@oksbi,17.31578947368421,32,128435.09842105264,246735.82
merch88408@ybl,15.592592592592593,33,82467.42777777778,136613.5
merch88409@paytm,21.551724137931036,43,342366.18896551727,504886.79
merch88440@axl,14.3125,28,270005.65249999997,383276.96
merch88457@okicici,17.444444444444443,35,260731.2140740741,469671.44000000006
merch88477@okhdfcbank,13.047619047619047,28,204442.06619047618,285130.2700000001
merch88486@paytm,13.38888888888889,26,115725.155,207544.34000000003
merch88507@oksbi,16.208333333333332,33,239381.47375,378592.8
merch88508@axl,16.0,33,65469.54000000001,215932.16
merch88508@okicici,20.0,35,268836.28652173915,417917.06000000006
merch88513@paytm,18.933333333333334,38,112188.68299999999,233390.65
merch8851@paytm,16.4,27,110020.95133333333,169634.85
merch88520@ybl,12.909090909090908,26,222016.7218181818,544743.81
merch88561@axl,11.631578947368421,24,45739.40526315789,72089.84999999999
merch88562@oksbi,16.333333333333332,31,124438.44,305882.92
merch88592@paytm,18.076923076923077,34,188682.65384615384,399919.61
merch88594@okicici,18.846153846153847,34,239046.75961538462,343461.27
merch88601@okhdfcbank,20.307692307692307,40,317959.84564102563,445659.83
merch88629@okicici,11.411764705882353,25,41588.26470588235,125762.41999999998
merch88636@okicici,17.772727272727273,35,89414.37136363635,241960.08
merch88643@oksbi,15.782608695652174,36,40805.54695652174,127869.24
merch88659@okicici,21.178571428571427,43,163676.49214285714,433739.48
merch88663@oksbi,12.142857142857142,24,59018.77,234367.31
merch88667@okicici,19.227272727272727,37,136673.82136363635,228475.44
merch8867@okicici,16.576923076923077,32,198650.18153846153,292184.47
merch88680@oksbi,21.848484848484848,48,179126.5621212121,407508.59
merch88681@axl,21.266666666666666,41,219834.84866666666,305595.84
merch88685@axl,17.185185185185187,34,85888.58037037037,218487.79
merch88688@paytm,18.962962962962962,37,362712.6607407407,625948.87
merch88725@okhdfcbank,20.428571428571427,37,249911.99535714285,627657.26
merch88745@axl,22.40740740740741,41,326205.08037037036,456537.0500000001
merch88748@okhdfcbank,18.24,37,231561.3988,396762.62
merch88753@oksbi,14.714285714285714,29,65447.61333333334,129317.54
merch88777@oksbi,16.77777777777778,34,287737.6796296296,656876.16
merch88778@ybl,17.3,32,112094.58350000002,320685.93000000005
merch88789@okhdfcbank,22.714285714285715,42,223780.54514285715,411537.88
merch88793@ybl,17.863636363636363,35,262577.21636363637,377253.41
merch88802@paytm,22.483870967741936,45,311646.13483870967,614075.2699999999
merch88804@oksbi,15.642857142857142,33,456197.72964285716,800247.19
merch88812@okicici,16.40909090909091,30,176648.99363636362,377570.78
merch88826@axl,15.115384615384615,31,246371.86961538464,547934.23
merch88826@okhdfcbank,16.413793103448278,35,222427.90103448275,455599.94
merch88829@ybl,24.564102564102566,49,150193.79205128204,284106.48
merch88834@axl,18.0,33,133995.3525,437448.07
merch8883@paytm,17.866666666666667,39,169119.078,303352.75
merch88844@okicici,19.6875,39,183601.66687500002,542087.0800000002
merch88846@axl,20.833333333333332,38,141387.77625,332339.76
merch88851@paytm,16.153846153846153,31,65429.33038461539,185823.66000000003
merch88856@ybl,17.842105263157894,31,333536.09473684215,538463.42
merch88858@okhdfcbank,18.555555555555557,36,41367.14518518518,174757.31
merch88893@axl,12.761904761904763,25,34436.362857142856,70256.43
merch88897@axl,21.90909090909091,42,96482.47484848485,163397.87
merch88905@paytm,14.74074074074074,33,78980.82925925926,486048.53
merch88914@axl,9.4375,21,13712.63375,39213.130000000005
merch88919@paytm,17.571428571428573,37,49399.45035714286,178374.01
merch88943@okhdfcbank,24.20689655172414,44,114659.50103448275,260370.91
merch8894@okicici,18.310344827586206,35,122974.48689655171,263571.80999999994
merch88971@oksbi,17.884615384615383,34,142893.94423076924,362425.2299999999
merch88973@paytm,19.517241379310345,38,239089.3620689655,457780.9
merch8897@axl,16.346153846153847,31,188638.70500000002,551687.21
merch88988@ybl,12.904761904761905,28,90944.89904761904,202337.7
merch88995@ybl,20.23076923076923,40,211751.59615384616,477030.8
merch8899@paytm,22.79310344827586,39,238730.7596551724,407108.3300000001
merch89003@okicici,17.666666666666668,32,169669.0925,302372.81
merch89016@okhdfcbank,10.333333333333334,22,180806.50933333335,581879.94
merch89017@paytm,14.8,30,97760.2845,396591.85
merch8903@paytm,16.346153846153847,34,441151.89384615386,815905.6200000001
merch89074@okhdfcbank,15.944444444444445,30,176535.64555555556,465726.16
merch89075@axl,16.04,31,69187.4656,203639.13
merch89078@oksbi,22.0,42,355634.49870967737,612246.4600000001
merch89087@oksbi,23.714285714285715,43,85704.47285714287,272703.71
merch89091@axl,17.05,32,307258.292,559702.3600000001
merch89095@axl,18.074074074074073,36,250801.40740740742,413341.8000000001
merch89096@okhdfcbank,17.96153846153846,35,242937.07038461542,508290.13
merch89112@oksbi,20.733333333333334,42,317901.29933333327,530086.4
merch89114@okicici,16.95,32,287390.302,494975.32
merch89116@paytm,11.95,24,66516.08200000001,191079.05
merch89131@ybl,18.107142857142858,35,254348.82535714286,457301.52
merch89148@oksbi,15.363636363636363,31,29040.647727272728,69440.52
merch89151@okicici,20.379310344827587,38,456072.1903448276,841270.1900000001
merch89176@paytm,18.896551724137932,36,267427.12724137935,770884.3200000001
merch89177@ybl,18.071428571428573,37,176978.29750000002,526161.8099999999
merch89196@okhdfcbank,21.375,42,242398.99875,416731.33
merch89202@oksbi,13.523809523809524,30,172913.8014285714,382730.8599999999
merch89232@okicici,21.928571428571427,40,497974.0546428571,800392.0
merch89242@okicici,19.129032258064516,41,321486.7658064516,504163.86
merch89257@okicici,19.7,39,139828.39366666667,391042.59
merch8925@paytm,17.125,37,47797.04791666667,131427.63
merch89260@axl,21.9,44,154917.68166666664,369971.02
merch89271@ybl,20.766666666666666,41,213959.27366666665,540099.4099999999
merch89279@paytm,23.0625,43,172878.66999999998,302215.99999999994
merch89287@axl,23.416666666666668,46,229489.41555555555,548922.5
merch89290@paytm,14.318181818181818,30,80910.6340909091,202544.72
merch89293@okhdfcbank,18.47826086956522,37,413059.845652174,736073.11
merch89294@axl,16.875,34,94413.77875,337609.78
merch89301@axl,16.727272727272727,35,333137.08272727276,535530.46
merch89306@ybl,10.117647058823529,24,174268.95235294115,491585.9
merch89321@ybl,18.08,37,170840.4356,286938.12
merch8933@oksbi,18.076923076923077,36,115091.38076923076,224975.83
merch89364@okhdfcbank,14.222222222222221,30,395848.0833333333,525100.27
merch89367@oksbi,15.428571428571429,30,31199.528095238093,61285.35
merch89377@okicici,17.416666666666668,34,181892.82625,405221.66
merch89378@paytm,21.0,39,93989.936,201653.0
merch89388@ybl,14.782608695652174,30,143691.7013043478,303519.28
merch89399@ybl,18.04,32,119817.4552,228569.32
merch89405@paytm,15.095238095238095,29,225263.7619047619,370337.73999999993
merch89417@oksbi,12.722222222222221,25,85273.325,200493.67
merch89435@paytm,15.933333333333334,34,153245.61533333332,306204.31999999995
merch89444@ybl,15.869565217391305,32,129244.59130434784,319031.05000000005
merch89456@oksbi,16.96,33,151054.02800000002,250362.49
merch8946@oksbi,21.419354838709676,42,468745.3693548387,1015750.23
merch89487@paytm,16.884615384615383,35,152127.91461538462,305135.86
merch89517@paytm,22.233333333333334,40,113528.92233333335,333747.68000000005
merch89529@ybl,15.608695652173912,31,141888.4656521739,262364.05
merch89534@oksbi,15.652173913043478,30,140054.28869565218,467267.29
merch89559@ybl,22.846153846153847,46,170593.4235897436,486184.22
merch89567@okhdfcbank,15.538461538461538,31,59842.0723076923,115919.91
merch89571@paytm,12.95,29,51109.3155,144476.37999999998
merch89578@axl,14.5,28,251511.45899999997,409749.32
merch89627@okhdfcbank,17.1,31,180270.44199999998,349440.7899999999
merch89627@ybl,11.764705882352942,24,76367.75470588235,125230.12
merch89636@ybl,32.62222222222222,66,405779.6906666667,687876.66
merch89644@oksbi,16.26923076923077,32,57384.14000000001,97725.06
merch89652@okicici,14.095238095238095,31,264747.9361904762,457684.6899999999
merch89659@axl,17.238095238095237,31,138930.59904761906,257723.99
merch89672@axl,19.655172413793103,42,166587.84000000003,497406.42
merch89675@paytm,17.666666666666668,40,139380.0888888889,400586.98
merch89704@axl,23.555555555555557,46,462742.68805555557,666544.28
merch8970@oksbi,18.0,34,181049.2468,301252.78
merch89728@okicici,14.4,30,178002.1695,422301.0
merch89730@okicici,21.90625,45,105411.85187500001,264699.61000000004
merch89731@axl,14.578947368421053,28,316320.86894736846,477070.79
merch89732@ybl,10.894736842105264,23,142385.5147368421,233630.78000000003
merch89747@ybl,16.76923076923077,31,290248.06384615385,663043.73
merch89757@axl,19.642857142857142,38,218108.1764285714,371223.54
merch89759@okicici,20.416666666666668,40,171912.94875,332877.47000000003
merch89768@ybl,14.047619047619047,29,83894.03142857143,127382.57
merch89771@okicici,15.066666666666666,28,97576.99933333333,387314.63000000006
merch89782@ybl,15.125,31,245535.69875,442706.3900000001
merch89789@paytm,20.142857142857142,43,119427.35057142857,188945.42
merch89794@oksbi,15.444444444444445,32,253423.21703703704,472897.63
merch89867@okicici,14.923076923076923,32,322407.1065384616,541473.99
merch89876@axl,17.0,31,318073.9976,499584.5900000001
merch89890@axl,18.25925925925926,37,187527.59,634225.5499999999
merch89896@paytm,15.2,32,121589.4324,293600.53
merch89898@ybl,15.44,31,43613.888399999996,235798.71
merch89909@paytm,12.047619047619047,28,99646.35142857142,214676.6
merch89911@okicici,23.727272727272727,48,288935.0090909091,422036.07
merch89918@okhdfcbank,16.636363636363637,30,168967.62181818183,276916.64
merch89921@okhdfcbank,14.91304347826087,29,123412.76000000002,216347.8
merch89940@oksbi,16.227272727272727,32,275743.2618181818,461295.39
merch89941@axl,16.071428571428573,31,120464.97892857144,230831.75
merch8994@oksbi,18.476190476190474,34,430159.32095238095,713697.3099999999
merch89954@paytm,14.26086956521739,27,167821.43521739132,238675.91000000003
merch90001@okicici,22.46153846153846,43,159641.5476923077,189312.64
merch90007@okhdfcbank,23.275862068965516,43,155884.55931034486,226745.72000000003
merch90017@axl,19.93548387096774,40,529676.5335483871,822651.24
merch90017@paytm,13.181818181818182,25,114484.9109090909,200204.79000000004
merch90023@okicici,11.857142857142858,23,79521.20785714286,264547.56
merch90023@ybl,13.5,27,85429.49149999999,159565.83
merch90025@okhdfcbank,18.576923076923077,34,124029.36538461539,427740.41
merch90042@ybl,14.0,28,303612.44849999994,466988.6
merch90043@paytm,16.653846153846153,33,152019.4676923077,221609.39
merch90049@ybl,27.232558139534884,53,259074.04860465115,632174.0700000001
merch90067@okhdfcbank,18.75862068965517,36,123791.14379310346,521149.07000000007
merch9009@axl,16.9,36,478428.53633333335,707706.9299999998
merch90100@okicici,18.444444444444443,36,298664.9155555556,454959.77
merch90117@oksbi,17.52173913043478,33,270274.68,688190.87
merch90119@okhdfcbank,14.052631578947368,31,171706.67736842105,309061.86000000004
merch90142@okicici,12.857142857142858,25,119303.10571428572,241093.16
merch90147@oksbi,18.083333333333332,36,88534.21583333334,287362.79000000004
merch90157@paytm,14.074074074074074,29,41189.13333333334,141432.41000000003
merch90170@ybl,16.551724137931036,33,341403.26103448274,699467.7
merch90199@axl,18.814814814814813,36,514343.8540740741,960429.09
merch90229@ybl,13.0,26,245099.17411764705,372611.26
merch90241@okicici,20.576923076923077,38,184890.75846153844,541928.9099999999
merch90244@paytm,18.857142857142858,39,167645.24964285715,451855.44000000006
merch90247@paytm,19.875,39,179622.0428125,404023.85
merch90298@axl,21.727272727272727,37,266684.58,479719.35
merch90301@okicici,18.8,37,90692.11233333334,174952.94999999998
merch90322@axl,17.3,31,253370.59699999998,395510.43
merch90328@okicici,12.91304347826087,26,173940.6465217391,303595.91
merch90333@axl,17.51851851851852,34,117441.88074074074,268255.45
merch90343@axl,14.857142857142858,29,101062.67904761904,525801.29
merch90350@okicici,18.666666666666668,41,252126.90333333338,643184.63
merch90363@axl,15.0,34,177006.8819230769,342775.75999999995
merch90364@ybl,15.35,28,135263.824,257504.77
merch9036@okhdfcbank,17.923076923076923,36,232494.89884615384,429175.08
merch90379@okicici,18.61904761904762,37,337714.8357142857,553884.9800000001
merch9039@okhdfcbank,17.3,35,102947.751,346746.99000000005
merch9039@ybl,20.51851851851852,37,437121.1007407408,819622.1299999999
merch9041@paytm,15.05,32,269511.10699999996,687003.23
merch90432@okicici,17.88,37,251448.77120000002,464095.43000000005
merch90438@axl,17.275862068965516,35,218291.39655172417,482889.44000000006
merch9043@oksbi,20.423076923076923,38,156531.33615384618,371244.4
merch90447@okicici,18.75,35,86881.57375000001,152911.69
merch90449@axl,17.689655172413794,35,122514.05724137931,201218.74
merch90451@okicici,16.88,33,94260.3932,165727.59999999998
merch9046@oksbi,12.391304347826088,27,68966.19565217392,142847.94
merch90509@oksbi,14.761904761904763,28,97808.8680952381,159689.53000000003
merch9050@axl,18.0,35,65318.93695652174,126298.82
merch90515@axl,15.545454545454545,29,76569.47772727272,288106.71
merch90523@okicici,13.055555555555555,26,91316.66777777778,204352.48
merch90527@axl,23.571428571428573,47,258610.11771428573,538948.8
merch90535@axl,16.875,32,72112.57458333333,227098.66000000003
merch90541@okhdfcbank,17.26086956521739,32,237402.91739130433,463303.01
merch90552@okicici,17.74074074074074,37,219629.5448148148,551357.1100000001
merch90566@okicici,11.764705882352942,23,242043.62647058826,369494.6500000001
merch90590@axl,13.619047619047619,25,131871.22904761904,280787.62999999995
merch90590@paytm,19.653846153846153,36,249225.5,386758.89
merch90609@oksbi,18.333333333333332,35,154023.09,299665.97
merch90616@okhdfcbank,21.24137931034483,41,188333.40551724136,425369.63
merch90622@okhdfcbank,11.529411764705882,27,92203.12411764706,332641.47000000003
merch90627@axl,20.625,37,134640.34874999998,190239.54
merch90627@okicici,18.045454545454547,32,114141.49636363635,198301.95
merch90690@ybl,19.696969696969695,39,261145.3296969697,469049.59
merch90695@ybl,17.4,37,424788.5984,699622.0900000001
merch9070@oksbi,18.157894736842106,32,51435.98684210526,183202.53000000003
merch90711@okicici,22.833333333333332,44,217501.19361111114,650340.4400000001
merch90716@okhdfcbank,19.06896551724138,38,73747.43620689657,286273.4000000001
merch90751@okicici,19.17241379310345,40,371223.7993103448,540214.27
merch90754@okicici,19.896551724137932,41,200990.57655172417,382728.07000000007
merch90756@paytm,19.548387096774192,38,205926.16580645164,345974.55000000005
merch90758@paytm,15.923076923076923,34,92847.13923076923,126422.23
merch9076@okicici,18.708333333333332,39,237356.61416666667,361986.14
merch90772@ybl,19.53846153846154,36,109493.095,257265.64
merch90779@axl,24.705882352941178,46,343039.0729411765,752160.4500000002
merch90780@paytm,21.275862068965516,39,115181.50724137931,193991.39
merch90788@ybl,17.15,31,38055.31049999999,96645.21999999996
