sender_upi,amount_mean,amount_std,txn_count
user88142@okhdfcbank,15375.362666666666,22096.449871378973,15
user88148@okhdfcbank,25579.71,58072.8092178935,19
user88154@oksbi,22303.39857142857,52019.02521242498,14
user88163@okicici,32644.551874999997,55695.14725633574,16
user88173@ybl,2491.4173684210527,4666.962858622823,19
user88178@okicici,14147.006428571429,34636.56724026471,14
user88182@oksbi,13219.5125,21523.930868527867,16
user88193@paytm,8702.55125,16248.067787057404,8
user88201@okhdfcbank,2662.046428571429,5545.988174567279,14
user88211@ybl,1031.645,1248.1076505524863,18
user88212@ybl,9027.228000000001,15229.063793312256,15
user88225@ybl,15426.97380952381,34784.85164968502,21
user88227@paytm,2239.7741666666666,3618.3126459102164,12
user88228@axl,10742.528571428573,16587.310527191592,7
user88231@okicici,4704.105625,10188.897750409817,16
user88234@okicici,5492.137142857143,11434.376689548211,14
user88235@okicici,6545.304999999999,12883.184322669358,18
user88235@oksbi,14621.404166666667,38161.45151319575,12
user88236@paytm,8813.025384615385,25079.21034572115,13
user88238@okhdfcbank,7505.472857142857,18320.862836194618,7
user88245@paytm,22863.946666666667,50740.453671402036,15
user88263@axl,14741.1975,30368.201224342047,12
user88265@axl,21007.333846153848,50329.66957766802,13
user88266@oksbi,20310.467692307695,47028.25409216059,13
user88272@ybl,18965.395,45499.80533303377,18
user88273@paytm,46103.2,71860.6004355363,8
user88276@okicici,12940.581818181818,18222.671384766734,11
user88310@axl,3598.3086666666663,10737.934704452427,15
user88312@axl,17667.614,43681.766467109235,15
user88313@okicici,1892.93,1838.7311144140365,8
user88317@paytm,29376.17421052632,114060.35481918794,19
user88318@ybl,26204.162666666667,50129.4217202428,15
user88329@okhdfcbank,23286.93666666667,53006.332265744,15
user88329@okicici,17007.585,44866.81213486503,10
user88331@okhdfcbank,19844.075000000004,40002.93212799738,14
user88333@ybl,22348.474736842105,42240.74902851226,19
user8833@oksbi,14255.44,27016.880183414287,12
user88340@okicici,24895.675384615388,46370.19971605285,13
user88345@oksbi,3949.691538461538,9481.486777444987,13
user88347@paytm,4316.67,8981.17716865807,9
user88359@okicici,20087.03583333333,51752.10655810138,12
user8835@oksbi,37485.588,76167.63282521065,10
user88362@okhdfcbank,7673.6045454545465,16346.80014217728,11
user88363@okicici,20120.215,43330.124484283064,16
user88369@okhdfcbank,11606.552,38080.72443198135,20
user8837@okhdfcbank,42963.070666666674,68640.31959286376,15
user88381@okicici,12414.738333333335,20813.3544894696,12
user88388@okhdfcbank,12188.648461538462,37175.51728294596,13
user88404@axl,1574.8307692307692,1806.006434915915,13
user88410@paytm,22172.161249999997,45377.51765619132,8
user88412@axl,23506.23214285714,48246.24438424694,14
user88421@oksbi,34554.1125,66882.94232879578,8
user88438@okhdfcbank,11078.483333333332,16228.719044876892,9
user88440@oksbi,11981.694615384615,16763.31651935043,13
user88445@okhdfcbank,4223.4111764705885,10348.976456911018,17
user88453@okhdfcbank,13637.3,29108.2550749288,23
user88455@okhdfcbank,36203.36,59557.37442576119,8
user88458@axl,9983.11125,14311.34792159349,8
user88459@paytm,10886.948333333334,15951.970358552082,12
user88460@axl,3749.734615384615,8684.58910225043,13
user88468@ybl,16955.10714285714,45275.22152802609,14
user8846@ybl,5396.320000000001,12927.466132701213,20
user88475@paytm,2600.9666666666667,3286.7756264574855,9
user8847@okhdfcbank,590.5822222222222,1101.5411080365743,9
user88483@okicici,33817.1354054054,101483.45434876133,37
user88487@okhdfcbank,2670.099333333333,4590.6079821374215,15
user88489@okhdfcbank,7978.947,14042.155100823338,10
user8848@paytm,25897.733333333334,51674.00613886503,12
user88493@okhdfcbank,4236.905454545455,10278.15083156923,11
user88498@oksbi,16936.295000000002,42830.66913456321,24
user88502@oksbi,12227.309444444445,36188.788943552914,18
user88505@okicici,8488.689473684211,16544.43859819549,19
user88505@oksbi,3509.316153846154,7158.5207265264635,13
user88508@paytm,28904.093333333334,51718.65330495256,15
user88508@ybl,11664.502,16467.728600104037,10
user8851@okicici,3088.1058333333335,4358.038329693884,12
user88527@axl,4895.106666666667,12570.475874638183,12
user88527@okicici,5358.719166666667,12766.26602324085,12
user88535@paytm,10089.0,17087.500190558523,17
user88538@okhdfcbank,12691.567692307694,21931.66523908036,13
user8853@paytm,23395.056999999997,58963.86667994222,10
user88545@okhdfcbank,10234.5225,23212.386711881325,20
user88566@paytm,3716.6873684210527,8303.446112738602,19
user8856@paytm,6032.3724999999995,10373.656208878012,16
user88579@ybl,33942.275,77075.21167498518,12
user8857@okicici,5294.441764705883,12842.429353701073,17
user88580@oksbi,6842.221,18959.802045920114,10
user88592@okhdfcbank,13445.805652173914,28032.787417588006,23
user88593@oksbi,10569.94375,19148.41350056165,16
user88594@ybl,5822.455000000001,9743.854748512009,12
user88599@okhdfcbank,11871.38142857143,24221.166471198714,14
user88616@ybl,3210.977368421053,9351.575709232608,19
user88618@paytm,7315.3381818181815,15277.935842825638,11
user88638@oksbi,4648.898571428572,8954.701456434754,14
user88640@okhdfcbank,6744.579285714286,12688.385336171674,14
user88640@okicici,25906.45857142857,32763.690570087787,14
user88675@axl,4511.165454545455,10167.832121415218,22
user88687@okhdfcbank,10993.403333333334,21904.073066736928,9
user8868@ybl,16752.276363636363,48926.16632583188,11
user88695@axl,3384.2721428571426,7481.253289543834,14
user88695@oksbi,12966.489166666666,20194.065457046556,12
user88697@paytm,2011.0862499999998,1710.0185856795952,8
user8869@axl,4406.1525,6671.590034901896,12
user88700@axl,11077.246666666666,15878.965888017525,12
user88710@oksbi,16181.427142857141,41578.9116379062,21
user88728@paytm,10579.64625,16010.663791335124,8
user88731@paytm,3506.0175,6632.432587566982,12
user88736@okicici,3351.605,8947.25584991212,16
user88739@paytm,31557.045999999995,57558.6057024846,10
user88744@okicici,3605.3662499999996,8641.019325071069,16
user88755@okicici,10054.357368421051,30330.030304972006,19
user88759@axl,6777.071764705882,14324.694751335554,17
user88780@okhdfcbank,14380.718823529412,46036.27743183017,17
user88793@axl,8368.706818181818,13572.033680217071,22
user88794@ybl,26059.55846153846,62763.601738050354,13
user88796@okicici,19780.585333333333,44457.698858645366,15
user88822@ybl,22063.588571428572,49549.92943898273,14
user88833@axl,8008.798333333333,17837.13822419776,6
user88838@axl,18255.507857142857,51572.016123699395,14
user88840@paytm,14800.545833333332,19778.217539571826,12
user88858@okhdfcbank,7224.502777777778,15035.784744737472,18
user88858@ybl,15111.85125,43889.33349713934,16
user88876@okicici,21444.91,52770.72799978207,13
user8887@okicici,16656.38,25346.237954801465,12
user88886@okhdfcbank,13798.421111111113,44817.07547114103,18
user88889@paytm,9441.69125,23548.45359426658,8
user88892@okhdfcbank,6720.203333333334,12335.741474060602,18
user88893@okicici,15386.350833333332,40651.03939748884,12
user88895@axl,3242.044375,6418.842225148258,16
user88896@oksbi,1797.468,3262.354264791434,15
user88897@okicici,8799.811176470588,14876.517683972988,17
user88897@paytm,10001.871000000001,18201.445668567987,10
user88902@paytm,17042.492352941175,44215.53780795143,17
user88904@ybl,7276.743333333334,13840.434072361864,15
user88908@ybl,6611.102800000001,21233.74754335959,25
user88911@okicici,7384.374545454545,15669.339641936645,11
user88922@okicici,21522.765,51929.25928438513,12
user88923@okhdfcbank,4757.996153846154,10194.735497511723,13
user88924@ybl,17937.824545454547,50763.024759999156,11
user88937@okhdfcbank,12815.879333333334,24760.607933473246,15
user88938@axl,31038.968181818185,79978.97505140358,22
user88939@paytm,15945.030384615384,32016.627352906424,26
user88945@paytm,6173.014545454545,12026.698588204797,11
user88948@paytm,728.9766666666667,1124.5364830368787,15
user88954@axl,12320.954615384615,34431.30272969197,13
user88955@paytm,1651.5733333333335,1697.7512215594684,6
user88958@okicici,7895.900666666666,23708.056908995684,15
user88959@ybl,9000.608888888888,15456.84606725519,18
user88960@okhdfcbank,17499.04894736842,42425.08870085128,19
user88968@axl,27135.845,58368.26282704448,20
user88969@okicici,10483.145833333334,24006.495501006488,12
user8896@okhdfcbank,785.468181818182,1381.5454343655747,11
user88977@paytm,12789.812666666667,28762.428428397812,15
user88980@okicici,11041.309333333333,32846.65356362686,15
user88983@ybl,5395.862777777777,11388.88341930323,18
user88985@axl,15446.090833333334,19300.00682646533,12
user88985@oksbi,11917.745384615384,36868.29212187047,13
user88985@paytm,13208.118235294118,37238.18016413568,17
user88999@okicici,9698.739230769232,16283.633812085916,13
user89001@oksbi,18851.205625,52636.70820186281,16
user89009@axl,14048.68076923077,22883.13848791123,13
user89020@okhdfcbank,3161.0108333333337,6961.911093315292,12
user89027@ybl,10710.469166666668,16162.211334654256,12
user89031@ybl,16193.024074074072,39420.35309307513,27
user8903@ybl,11155.860588235295,30635.642258549815,17
user8904@axl,59585.565,123810.92811497234,10
user89051@paytm,23456.351818181818,43695.92625284897,11
user89056@okhdfcbank,9367.346363636363,18077.974441659815,11
user89059@okicici,2109.9892307692307,5235.574517230592,13
user8906@ybl,18978.727142857144,49462.29891442594,14
user89074@paytm,10310.388421052632,23442.25604812701,19
user89074@ybl,6820.62090909091,12880.15686067406,11
user89090@axl,16052.15,41376.003359750124,16
user89090@okhdfcbank,17401.28076923077,33212.09993501275,13
user89092@axl,24420.054285714286,34256.60302995947,7
user89095@ybl,9076.791538461537,22425.55687935748,13
user8910@ybl,18082.26894736842,37966.59420517608,19
user89110@ybl,11212.469285714285,26287.667580055473,14
user89116@ybl,16244.116470588235,20768.46274256834,17
user89147@okicici,7078.503529411764,12919.553914710512,17
user89150@paytm,19392.48375,52940.96834698785,8
user89151@okhdfcbank,5706.952,13384.086028942456,20
user89177@axl,24209.89333333333,39974.412164450296,12
user89177@okicici,20862.843,60108.438305610835,10
user89199@okhdfcbank,5078.055384615384,11066.951718061766,13
user8919@ybl,592.5733333333333,1067.6134785937277,9
user89204@okicici,13861.207857142857,36475.66572513899,14
user89207@oksbi,15456.737333333333,38695.19452907621,15
user89209@oksbi,1853.725,2893.191210454297,10
user89220@oksbi,10447.276923076923,17385.607060710394,13
user89222@oksbi,2880.5733333333333,8040.631735407512,12
user89223@okhdfcbank,10862.253846153846,26058.13145527468,13
user89229@axl,1287.1522222222222,1378.7742015172187,9
user89236@okicici,4104.997222222222,9740.827688539679,18
user89241@axl,7478.915,20785.197003517358,14
user89241@okhdfcbank,21547.267499999998,36695.93112618523,12
user89263@okhdfcbank,26329.74857142857,44776.473110371786,7
user89267@okhdfcbank,3431.2100000000005,7785.50827247971,9
user89278@oksbi,18041.239999999998,23335.93627186576,21
user8927@paytm,3980.2031578947367,9503.76087744978,19
user89281@paytm,5350.451428571429,9692.592189903218,21
user89284@okhdfcbank,5976.551538461538,12655.22501343144,13
user8928@ybl,16537.241,47983.74083602983,10
user89290@paytm,23943.024999999998,58188.7384868281,6
user89296@okhdfcbank,3276.886923076923,6014.144701170989,13
user89302@axl,9741.571764705885,32964.385913249294,17
user89306@okhdfcbank,9843.063076923077,18178.99733749746,13
user89314@ybl,3824.1723529411765,8566.830709376665,17
user89321@paytm,3820.776,6932.655261810689,15
user89330@paytm,8823.401538461538,14704.210172608075,13
user8933@okhdfcbank,9194.003333333332,18507.483382011284,15
user89340@ybl,5824.568235294118,12256.140556318716,17
user89356@axl,23982.073529411766,45661.670970581676,17
user89365@paytm,12397.19125,40206.95072715411,16
user89370@paytm,4815.734444444444,9149.878335547843,9
user89388@paytm,15820.370588235293,46345.842490077994,17
user89397@oksbi,10271.570000000002,34737.36236278631,14
user8939@ybl,13520.510624999999,35643.2865205365,16
user89406@okhdfcbank,1016.6424999999999,1377.3241609276297,12
user89416@ybl,5682.138749999999,17042.941341290778,16
user89422@paytm,2961.003157894737,7497.537248791212,19
user89425@okhdfcbank,12572.315714285713,43396.76839457443,14
user89427@axl,6614.3146153846155,13133.914003523863,13
user8942@axl,20714.182142857142,39285.126372323764,14
user89442@ybl,9853.135454545454,17485.06034097358,11
user89444@ybl,8436.386666666667,17507.55362196627,12
user89454@oksbi,3404.0989999999997,7427.530375721974,20
user89461@oksbi,18837.27411764706,48125.93745293787,17
user89464@ybl,5072.3775,8058.337332943526,12
user89478@ybl,17269.936,43604.80965810108,15
user89495@paytm,11687.763684210528,18006.93311196496,19
user89499@axl,15587.154285714287,47564.4761553516,14
user89503@axl,5629.061111111111,14400.003076738773,9
user89509@okicici,4418.1793333333335,9549.038049506398,15
user8951@axl,10993.488461538462,15405.650378969098,13
user89529@okicici,13076.69875,26992.63711004512,16
user89534@oksbi,10900.349285714286,19252.019497982128,14
user89535@paytm,5191.775,12130.86478979474,12
user89540@paytm,10696.571666666667,30870.885140452134,24
user89552@okicici,13454.935,17523.20299250606,16
user89553@okhdfcbank,3537.1459999999997,6543.257822240811,10
user89553@ybl,13475.44,15569.00965277052,14
user89559@ybl,20113.30818181818,49497.413206278536,11
user89576@axl,8118.772857142857,26074.872572686767,14
user89578@okhdfcbank,10869.749999999998,26705.120501563928,9
user8957@axl,37984.30181818182,60427.75687976426,11
user89583@okhdfcbank,15803.901875,38208.81903857943,16
user89593@oksbi,8215.0125,14904.607448716511,8
user89603@axl,34309.85214285714,50527.772002813566,14
user89606@oksbi,1387.947857142857,3249.9406828366255,14
user89607@oksbi,2899.57875,7420.677870586522,8
user8960@okicici,16447.95,41506.209467319655,14
user89614@oksbi,12529.205833333332,40299.51018740764,12
user8961@okhdfcbank,11833.064736842105,17701.81958997573,19
user89628@okhdfcbank,4187.8822222222225,6339.729207763486,9
user89635@paytm,26618.185999999998,39466.44611882184,20
user89646@axl,10356.575,23245.578693270396,16
user89648@okhdfcbank,21902.62181818182,56997.836207055756,11
user89652@okhdfcbank,15406.037142857143,25070.745549562816,7
user89657@oksbi,21598.654285714285,50785.68859617998,14
user89658@okicici,15063.301428571429,43085.39557026395,14
user89662@okhdfcbank,21045.655714285713,51265.48145277763,14
user89664@ybl,5944.923333333334,16014.577448545197,15
user89666@okhdfcbank,8513.97,14978.899789407098,9
user89667@ybl,7291.201333333333,17384.95552440585,15
user89668@okhdfcbank,26751.172142857144,62242.60201580885,14
user89668@ybl,4526.948333333333,12055.813622571426,12
user89678@oksbi,13561.078888888887,23432.871148421073,18
user8967@axl,10019.262272727272,22833.95406236885,22
user89691@oksbi,3130.226875,7484.787909303081,16
user89697@okicici,31818.579166666666,62053.81532727547,12
user89700@paytm,2645.932222222222,5332.621825516155,18
user89707@okicici,2608.966,4218.685776079244,10
user89708@ybl,6261.5427272727275,11023.518210291208,11
user89713@axl,2453.837857142857,5729.413449358935,14
user89714@ybl,30243.31,57933.970459753335,15
user89719@ybl,17801.803809523808,44959.79814183673,21
user8971@paytm,9281.3675,12952.160414237062,12
user89720@okhdfcbank,6506.864375,13332.800838277488,16
user89721@ybl,21532.120666666666,37211.62799163234,15
user89726@axl,775.3809090909091,1018.1201339474095,11
user89731@axl,6249.355333333334,15537.438430998514,15
user89733@okicici,26240.1825,60062.94312528143,8
user89738@okhdfcbank,4427.656470588236,8889.142703303101,17
user8973@paytm,4600.9558333333325,12361.241339720227,12
user89741@paytm,18825.21818181818,27483.7412052096,11
user89743@axl,10624.159333333333,37322.61427259875,15
user89747@paytm,10685.222222222223,26651.420716261036,18
user89754@paytm,8834.513076923078,12029.27482973959,13
user89774@ybl,16569.146,22659.520106693053,10
user89779@okhdfcbank,8108.535,13792.077287272936,6
user89780@okhdfcbank,1397.9271428571428,1602.5767292247651,14
user89789@okicici,7360.406153846154,12951.937480130491,13
user89789@ybl,6678.2754545454545,9547.704955552788,11
user89791@paytm,3637.226666666667,552.3171848071842,3
user89801@okicici,4286.22,8539.19425650496,12
user89810@axl,17797.917999999998,40216.993925332674,15
user89815@okhdfcbank,8873.08125,17194.172647258867,16
user89822@oksbi,29599.546666666665,117475.42164912973,18
user89835@axl,11349.526666666667,21343.570187771147,21
user89839@okicici,32405.582307692308,67246.78873135358,13
user89844@oksbi,15333.18142857143,34991.768140744156,14
user89858@axl,17727.64090909091,30661.646134631927,11
user89860@ybl,17652.271538461537,53165.61597117396,13
user89861@oksbi,10247.854666666668,17162.076509590584,15
user89869@okhdfcbank,12401.146,37771.76075025831,15
user89877@oksbi,3046.521333333333,7463.18831426323,15
user8987@paytm,14350.783571428572,40948.96100994536,14
user89887@paytm,5482.28923076923,11622.299354953004,13
user89891@okhdfcbank,1363.520909090909,1740.4019139696127,11
user89896@axl,1556.816,1796.0565563422551,5
user89901@paytm,11777.072307692308,28657.662550587334,13
user89905@paytm,19506.93857142857,27175.715725416394,14
user89913@oksbi,10789.315333333334,31247.823829057936,15
user89916@okhdfcbank,10046.326428571429,22909.20921137027,14
user89919@paytm,8243.894,20192.423949851534,10
user89920@oksbi,1268.165,1408.6065870462198,6
user89921@okicici,1372.2586666666668,1633.8446641363025,15
user89929@okicici,682.934,815.6846097903828,10
user89938@oksbi,13750.959999999997,37809.54655870453,14
user89952@okhdfcbank,5983.823333333334,12646.375777575986,12
user89989@okicici,22915.000999999997,56495.197441828896,20
user89992@paytm,2450.0377777777776,3506.713583042454,9
user89993@okicici,1194.4566666666667,1493.6432378940651,6
user8999@ybl,25787.4575,53525.98132645969,12
user90001@ybl,11524.573999999999,19589.023798601414,20
user90012@ybl,10600.82846153846,21066.87235451545,13
user90022@axl,4786.376249999999,9758.028798508052,8
user9002@paytm,26351.974545454545,49831.808176748185,11
user90031@okicici,6399.988333333334,12898.997749331207,12
user90037@oksbi,17645.498125,39208.318681923134,16
user90037@ybl,20845.422142857144,51208.21393569232,14
user90044@axl,8026.2911111111125,13709.106606395913,18
user90045@okicici,951.4745454545456,1243.0643608467233,11
user90049@okicici,3327.1264285714283,7651.092074730857,14
user9004@axl,31561.57090909091,66252.65468089735,11
user90051@oksbi,17783.5975,28041.20453047172,12
user90062@paytm,5387.405294117647,11407.177728169725,17
user9007@axl,45942.49,70141.3495462981,15
user9007@paytm,9380.460666666668,17243.180374430627,15
user90080@ybl,27347.696842105262,53345.88919015473,19
user90081@axl,20556.4025,28312.945170230643,16
user90082@okhdfcbank,16894.9175,30093.901976308203,16
user90084@paytm,18771.33875,36352.02838981082,16
user90087@oksbi,1906.5133333333333,2521.7167896797887,18
user90097@okhdfcbank,27107.609090909093,47624.20097898871,11
user90099@okhdfcbank,16533.500500000002,34857.79182264501,20
user90106@paytm,11514.621111111112,21309.813409019105,18
user90110@oksbi,19514.478666666666,49663.277020498295,15
user90112@axl,4538.161,9086.98646361616,10
user90116@okhdfcbank,16607.55277777778,45292.77946943092,18
user90126@okhdfcbank,5168.323809523809,11749.566785798306,21
user90131@ybl,3019.0317647058823,4668.243640368445,17
user90132@axl,7516.4025,17645.670888063647,12
user90135@paytm,3092.6513333333337,5758.525158737469,15
user90144@okicici,23253.67111111111,59797.31074321485,18
user90152@okhdfcbank,7680.804999999999,15195.703909154247,8
user90152@oksbi,8052.845333333334,14956.873341483633,15
user90156@axl,1121.5817647058823,1363.7998650564318,17
user90160@paytm,25781.47428571429,56406.5535080426,14
user9016@okicici,14780.028333333334,46742.70010118893,12
user9016@paytm,5861.36,11427.736989304247,17
user90180@axl,20897.714545454543,50721.750689431334,11
user90186@okhdfcbank,12701.197857142857,25871.6435090004,14
user90196@oksbi,19724.954444444444,45489.14186254642,18
user90211@paytm,7849.167777777777,14456.228187980758,9
user90233@oksbi,2679.0654545454545,6720.878930458967,11
user90234@okicici,11034.23076923077,32610.13028165416,13
user90242@okicici,4016.39,8759.314405203184,15
user9024@axl,4219.0175,9836.952107716766,16
user90254@okicici,18339.280869565217,27823.452906712922,23
user9026@ybl,2533.27,4190.95069699159,15
user90272@ybl,19739.09866666667,48419.5995779361,15
user90285@paytm,1960.3916666666667,1898.6268764390402,6
user90297@okhdfcbank,7584.364285714286,11506.821843767764,14
user90299@oksbi,2855.7406666666666,7695.477875865491,15
user90300@oksbi,19179.70882352941,56449.25508426649,17
user90303@oksbi,1627.565,2050.541747973772,10
user90312@axl,1237.09,1453.856283896956,16
user90314@axl,14796.677777777777,26261.297027718207,27
user90317@okicici,15630.252777777778,30122.268538742876,18
user90326@paytm,15968.642857142855,45306.34600167592,14
user90335@paytm,28659.087142857144,54333.799463990035,14
user90336@okicici,12231.724545454546,18030.42095989906,11
user90339@ybl,20134.80125,53297.04751662528,8
user90340@okicici,5952.1861538461535,12554.93527485874,13
user90342@okhdfcbank,25416.586666666666,44511.10208506386,18
user90349@okhdfcbank,19380.82909090909,25948.679062533203,11
user90353@oksbi,15664.886428571428,39223.79081972211,14
user90360@ybl,6828.8237500000005,13191.420588584882,8
user90367@okicici,9822.77,24025.374936411354,22
user9036@ybl,3374.4714285714285,8228.79821276366,14
user90385@okhdfcbank,24338.161428571428,44394.23693388908,7
user90387@oksbi,11745.824545454547,18151.337045867647,11
user90388@okhdfcbank,8342.847333333333,13763.238132054359,15
user90388@paytm,7549.68625,13835.08083598978,16
user90389@ybl,9024.27,15217.327104832397,10
user90390@okhdfcbank,16989.334117647057,39083.10346742119,17
user90393@axl,4675.839523809524,12195.058406007114,21
user90399@paytm,7870.756666666667,14956.065113592687,12
user90400@okhdfcbank,18695.188000000002,44449.27456314383,15
user90402@ybl,2863.3872727272724,3473.245684664679,11
user90405@axl,24052.441428571427,51326.337343881765,14
user90407@paytm,17053.793076923077,46252.6126360044,13
user90424@oksbi,7990.684285714286,15246.59099610579,14
user90431@okhdfcbank,10356.377619047618,15599.7354965483,21
user90439@axl,5473.838461538461,12798.841051988422,13
user90452@oksbi,15170.444,32766.807315990805,15
user90460@okhdfcbank,10945.7035,31764.438762474496,20
user90461@axl,1384.2925,1823.6111293784256,8
user90462@oksbi,19123.98692307692,54156.41055277442,13
user90464@ybl,899.42875,1099.5965670182557,16
user90474@oksbi,12556.251333333332,22282.445425700946,15
user90475@okhdfcbank,6572.629285714285,12898.296384423717,14
user90480@axl,16458.191428571427,28568.104089150092,7
user90489@okicici,17470.322,37063.67233128556,15
user90493@okhdfcbank,21786.51125,48454.80247635479,16
user90494@okhdfcbank,16475.7955,43401.519154545065,20
user90499@okhdfcbank,1054.1966666666667,917.0435621641245,6
user90506@axl,4666.8130769230775,14732.449225561799,13
user90520@ybl,25620.352000000003,40938.460440495,15
user90521@paytm,6748.1449999999995,18302.855750291626,10
user90524@paytm,5031.180833333333,11504.205753989165,12
user90532@ybl,765.8109090909091,1360.8357790744228,11
user90557@okhdfcbank,38735.24384615385,134668.7256542826,13
user90563@okicici,9847.925217391305,31669.458105333895,23
user90570@axl,14062.046874999998,36285.26369475791,16
user90571@paytm,24044.23076923077,50647.08500434328,13
user90572@okhdfcbank,9105.06923076923,28522.812071235036,13
user90588@paytm,15131.092352941178,31978.90036236345,17
user90595@paytm,7940.175555555556,13804.772518304386,18
user90599@paytm,11063.498,37189.98027050128,15
user90606@ybl,10254.199166666667,21520.09635068261,12
user90613@okhdfcbank,29227.65769230769,66798.10941615903,13
user90614@paytm,24868.29666666667,46291.80200460413,18
user9061@ybl,5571.591875,9212.340980553001,16
user90626@okicici,17343.666875000003,46278.643062855066,16
user90630@okhdfcbank,1780.7381249999999,4577.314448830185,16
user90643@okicici,8505.41,13067.266615736,15
user90647@oksbi,1021.0907692307693,1298.1766214865982,13
user90654@oksbi,1280.6127272727272,1492.4790359672788,11
user90670@okicici,17048.218125,48408.31456404423,16
user90678@oksbi,7303.253076923078,20407.215696087496,13
user90682@okicici,1504.2675,1527.941754375567,8
user9068@okicici,5473.263333333333,7275.179208582279,12
user90709@ybl,18478.99846153846,41995.32809465216,13
user9070@paytm,14019.971818181815,31360.443458519465,11
user90710@ybl,11423.54125,19873.505006651758,8
user90719@okhdfcbank,6319.37625,10084.08894044324,8
user9071@ybl,11098.639333333333,18166.72247567335,15
user90723@okhdfcbank,4339.325555555555,7855.128642581405,9
user90743@okhdfcbank,38242.27214285714,62633.483471419066,14
user90745@ybl,12919.2125,27306.737654172088,16
user90765@axl,814.5725000000001,954.6595189540329,12
user90766@okhdfcbank,2285.026923076923,5060.063689944006,13
user90779@ybl,19564.408499999998,60028.83159159019,20
user9077@okicici,16774.176666666666,36808.74683548845,15
user90780@ybl,11741.005294117647,31052.03372054581,17
user90787@okhdfcbank,15247.517777777775,43642.27529563473,9
user90787@oksbi,5261.240555555556,14209.36576439575,18
user90789@oksbi,22565.70142857143,41332.77076702622,14
user9078@paytm,6922.95,20157.519327729024,14
user90791@paytm,11026.35,33009.982320979056,17
user90792@paytm,4975.97,10642.462824457676,12
user90796@ybl,30035.422857142858,62699.81239173732,7
user9080@ybl,1323.0636363636365,1461.8719058335635,11
user90812@okhdfcbank,11453.465833333334,32051.893455531386,12
user90813@okicici,8204.3025,14581.709876172787,12
user90818@axl,22011.804375,46625.834626393975,16
user90822@okhdfcbank,6441.972,15206.033010618443,10
user90826@okhdfcbank,13773.702,28236.31518323047,15
user90833@okicici,8301.968571428572,23765.440156175162,21
user90846@okhdfcbank,1165.0014285714285,1688.4381803057777,7
user90848@paytm,5020.622857142857,12187.451585557126,14
user90859@oksbi,10184.710833333333,18642.972325578372,12
user90859@paytm,4499.52,11598.905804825728,11
user90862@okhdfcbank,5439.422666666666,11880.637156979097,15
user90863@paytm,10935.24357142857,32576.265381482553,14
user90874@okicici,9962.16,14094.174773941182,8
user90876@oksbi,7705.746666666667,15177.67761057027,12
user90881@ybl,9258.50923076923,15400.591160451959,13
user90882@axl,2285.3176470588232,6368.013027429092,17
user90899@oksbi,1226.629090909091,1441.4191932984281,11
user90900@oksbi,27967.91,65955.83061614391,13
user90900@ybl,23549.385555555553,50944.770181309366,9
user90904@paytm,11138.270769230769,19814.65003399188,13
user90906@okhdfcbank,11854.425714285715,22373.776423344712,21
user90909@okicici,64012.787142857145,152702.87106439943,7
user90912@oksbi,20670.80222222222,47132.33924737897,9
user90922@okicici,17570.155714285713,40671.03943079188,7
user90930@ybl,9449.030714285715,20660.03997994213,14
user90941@oksbi,2922.55,6683.394445289241,14
user90941@paytm,14535.477499999999,32846.88908398551,16
user90959@paytm,3433.4275,7618.20235541779,12
user90962@okicici,7317.525882352941,12741.489787392926,17
user90963@ybl,2107.063846153846,4254.552620571166,13
user91005@oksbi,3832.226,9020.712170843119,15
user91009@ybl,14879.388461538463,38908.4736958735,13
user91012@oksbi,8805.660454545454,18568.245331906597,22
user91020@paytm,17820.645263157894,43158.741542878575,19
user91022@oksbi,6367.124545454546,13571.532128763769,11
user91023@oksbi,24389.379166666666,50084.95178723999,12
user91025@okhdfcbank,13655.559705882353,32149.320904130473,34
user91032@paytm,8727.832222222223,16810.34923908244,9
user91045@okicici,21977.261333333332,53835.50962537656,15
user91054@oksbi,7741.469090909091,16206.364378536264,11
user91063@ybl,4064.438181818182,8991.277182525093,11
user91068@paytm,12835.414166666667,34527.08686342505,12
user91071@okicici,8261.648666666668,13105.942419457162,15
user91073@paytm,1263.6558333333332,1432.2891220538497,12
user91084@axl,14771.71,28305.870311515242,11
user9108@oksbi,12623.621428571429,12727.145029702251,14
user91093@axl,7780.615625,26868.15779680698,16
user91093@ybl,8421.502857142857,17996.688260334253,14
user91099@ybl,9316.325714285715,20342.83466496769,14
user91101@oksbi,3641.4254545454546,5901.890549051827,11
user91102@okhdfcbank,13366.63652173913,30933.31790030843,23
user91106@axl,5230.631666666667,11151.581056676006,12
user9110@axl,5787.991,12644.244980747784,10
user91135@ybl,8574.74076923077,21467.07168856039,13
user91140@axl,8281.152307692308,21118.717679629266,13
user9118@oksbi,8974.800833333333,12480.17474537513,12
user91194@okhdfcbank,18868.947333333334,38775.09160154685,15
user91198@paytm,7563.646363636363,15038.900944764062,11
user91201@paytm,21316.313333333335,63229.64833124892,15
user91201@ybl,7811.8237500000005,13400.534515732757,16
user91209@okhdfcbank,24844.177499999998,54377.69290445295,8
user9120@oksbi,1196.9527272727273,2170.683089067084,11
user91221@okhdfcbank,5432.634615384616,13032.781834054473,13
user91226@ybl,1324.3554545454544,2751.6592690170187,11
